Type,ID,Birth time (milsec),Death time (milsec),Time lived (milsec),Updates / Frames lived,Health,Max health,Health ratio,Energy,Max energy,Energy ratio,Total Energy gained,Tiles traveled,Attack power,Organisms attacked,Animals killed,Plants killed,Parent Id,Number of Offsprings,Color red value,Color green value,Color blue value
Animal,11622,138515,145402,6887,137,-5.82,100,-0.06,0,100,0.0,555.93,54,14.18,0,0,3,,0,70,152,136
Animal,11470,134299,145459,11160,211,-3.71,100,-0.04,0,100,0.0,945.69,73,15.97,0,0,2,,1,91,117,119
Animal,11817,143583,145460,1877,46,-3.58,100,-0.04,0,100,0.0,223.85,37,14.73,0,0,4,,1,144,125,131
Animal,11817,143583,145460,1877,46,-7.58,100,-0.08,0,100,0.0,223.85,38,14.73,0,0,4,,1,144,125,131
Animal,10424,79749,145462,65713,1232,-1.32,100,-0.01,0,100,0.0,5209.1,144,9.94,0,0,2,,0,123,161,67
Animal,10424,79749,145462,65713,1232,-5.32,100,-0.05,0,100,0.0,5209.1,145,9.94,0,0,2,,0,123,161,67
Animal,10981,118038,145463,27425,504,-0.46,100,-0.0,0,100,0.0,2234.77,90,12.25,0,0,5,,2,98,128,107
Animal,10981,118038,145463,27425,504,-4.46,100,-0.04,0,100,0.0,2234.77,91,12.25,0,0,5,,2,98,128,107
Animal,10917,114999,145520,30521,568,-12.84,100,-0.13,0,100,0.0,2499.94,96,13.02,0,0,1,,1,132,133,111
Animal,11304,129303,145521,16218,302,-1.85,100,-0.02,0,100,0.0,1304.17,68,11.99,0,0,1,,1,79,150,111
Animal,11304,129303,145521,16218,302,-5.85,100,-0.06,0,100,0.0,1304.17,69,11.99,0,0,1,,1,79,150,111
Animal,11282,128793,145523,16730,327,-1.85,100,-0.02,0,100,0.0,1479.76,99,11.42,0,0,16,,2,187,114,81
Animal,11282,128793,145523,16730,327,-5.85,100,-0.06,0,100,0.0,1479.76,100,11.42,0,0,16,,2,187,114,81
Animal,10924,115547,145524,29977,571,-1.11,100,-0.01,0,100,0.0,2424.42,113,12.95,0,0,2,,0,94,138,82
Animal,11541,136189,145583,9394,184,-2.77,100,-0.03,0,100,0.0,803.07,63,11.54,0,0,4,,1,141,121,151
Animal,10211,49410,145639,96229,1822,-2.47,100,-0.02,0,100,0.0,7718.45,231,9.96,0,0,1,,0,119,178,54
Animal,10211,49410,145639,96229,1822,-16.47,100,-0.16,0,100,0.0,7718.45,232,9.96,0,0,1,,0,119,178,54
Animal,11089,122389,145641,23252,426,-1.45,100,-0.01,0,100,0.0,1896.28,61,9.37,0,0,1,,2,89,140,79
Animal,10376,74360,145641,71281,1348,-1.71,100,-0.02,0,100,0.0,5691.27,178,10.81,0,0,5,,0,76,196,67
Animal,10376,74360,145641,71281,1348,-5.71,100,-0.06,0,100,0.0,5691.27,179,10.81,0,0,5,,0,76,196,67
Animal,10194,45288,145642,100354,1928,-2.28,100,-0.02,0,100,0.0,8254.53,253,10.38,0,0,4,,3,177,132,101
Animal,10194,45288,145642,100354,1928,-6.28,100,-0.06,0,100,0.0,8254.53,254,10.38,0,0,4,,3,177,132,101
Animal,10476,85729,145693,59964,1095,-8.0,100,-0.08,41.57,100,0.42,4701.39,81,10.57,0,0,1,,0,195,129,89
Animal,10760,107233,145701,38468,722,-0.14,100,-0.0,0,100,0.0,3158.46,117,14.68,0,0,6,,0,137,177,100
Animal,11045,120494,145702,25208,475,-0.41,100,-0.0,0,100,0.0,2056.43,100,13.67,0,0,5,,1,126,176,148
Animal,11045,120494,145702,25208,475,-4.41,100,-0.04,0,100,0.0,2056.43,101,13.67,0,0,5,,1,126,176,148
Animal,11117,123279,145759,22480,414,-2.46,100,-0.02,0,100,0.0,1834.21,76,14.07,0,0,2,,1,131,134,93
Animal,11117,123279,145759,22480,414,-6.46,100,-0.06,0,100,0.0,1834.21,77,14.07,0,0,2,,1,131,134,93
Animal,11420,132815,145763,12948,241,-3.39,100,-0.03,0,100,0.0,994.55,56,11.3,0,0,1,,0,170,132,118
Animal,11420,132815,145763,12948,241,-7.39,100,-0.07,0,100,0.0,994.55,57,11.3,0,0,1,,0,170,132,118
Animal,10418,79549,145764,66215,1250,-1.75,100,-0.02,0,100,0.0,5503.75,188,13.49,0,0,2,,2,95,155,90
Animal,10112,27885,145764,117879,2304,0.0,100,0.0,0,100,0.0,9984.24,312,9.86,0,0,5,,5,185,121,114
Animal,10112,27885,145764,117879,2304,-4.0,100,-0.04,0,100,0.0,9984.24,313,9.86,0,0,5,,5,185,121,114
Animal,10889,114016,145820,31804,600,-2.47,100,-0.02,0,100,0.0,2703.14,106,11.69,0,0,5,,3,92,154,63
Animal,10445,82907,145821,62914,1183,-0.48,100,-0.0,0,100,0.0,5037.46,161,11.41,0,0,2,,0,87,174,97
Animal,10445,82907,145821,62914,1183,-4.48,100,-0.04,0,100,0.0,5037.46,162,11.41,0,0,2,,0,87,174,97
Animal,11528,135600,145822,10222,194,-3.54,100,-0.04,0,100,0.0,817.75,66,13.1,0,0,3,,0,104,103,138
Animal,11528,135600,145822,10222,194,-7.54,100,-0.08,0,100,0.0,817.75,67,13.1,0,0,3,,0,104,103,138
Animal,10728,105132,145878,40746,772,-8.0,100,-0.08,1.44,100,0.01,3346.24,103,12.83,0,0,1,,0,158,125,67
Animal,11846,144187,145880,1693,39,-3.09,100,-0.03,16,100,0.16,174.19,31,12.1,0,0,2,,0,115,148,53
Animal,11872,144792,145880,1088,25,-3.48,100,-0.03,0,100,0.0,12.2,17,15.25,0,0,1,,0,154,101,109
Animal,11872,144792,145880,1088,25,-7.48,100,-0.07,0,100,0.0,12.2,18,15.25,0,0,1,,0,154,101,109
Animal,11645,139115,145881,6766,133,-3.2,100,-0.03,0,100,0.0,561.3,41,12.31,0,0,1,,0,132,136,102
Animal,10940,115984,145883,29899,567,-3.18,100,-0.03,0,100,0.0,2454.56,100,13.0,0,0,1,,0,100,114,92
Animal,10940,115984,145883,29899,567,-7.18,100,-0.07,0,100,0.0,2454.56,101,13.0,0,0,1,,0,100,114,92
Animal,11091,122443,145883,23440,442,-2.04,100,-0.02,0,100,0.0,1873.17,71,10.69,0,0,1,,0,155,147,119
Animal,11549,136420,145941,9521,181,-2.03,100,-0.02,0,100,0.0,735.5,43,8.59,0,0,1,,0,58,209,40
Animal,11549,136420,145941,9521,181,-6.03,100,-0.06,0,100,0.0,735.5,44,8.59,0,0,1,,0,58,209,40
Animal,10978,117982,145944,27962,538,-2.47,100,-0.02,0,100,0.0,2442.16,133,10.86,0,0,11,,4,197,117,153
Animal,10978,117982,145944,27962,538,-6.47,100,-0.06,0,100,0.0,2442.16,134,10.86,0,0,11,,4,197,117,153
Animal,11066,121547,146001,24454,462,-0.16,100,-0.0,0,100,0.0,1995.79,95,10.71,0,0,1,,1,166,96,143
Animal,11066,121547,146001,24454,462,-4.16,100,-0.04,0,100,0.0,1995.79,96,10.71,0,0,1,,1,166,96,143
Animal,11361,131296,146002,14706,277,-1.22,100,-0.01,0,100,0.0,1162.23,65,11.81,0,0,1,,0,129,174,82
Animal,11557,136604,146003,9399,178,-2.83,100,-0.03,0,100,0.0,736.22,71,12.96,0,0,11,,0,117,131,174
Animal,11109,122947,146062,23115,443,-1.03,100,-0.01,0,100,0.0,1902.13,96,12.26,0,0,5,,1,152,128,135
Animal,11056,121104,146118,25014,475,-0.69,100,-0.01,0,100,0.0,2010.81,96,13.89,0,0,6,,0,135,151,126
Animal,11056,121104,146118,25014,475,-4.69,100,-0.05,0,100,0.0,2010.81,97,13.89,0,0,6,,0,135,151,126
Animal,11162,124507,146121,21614,401,-2.49,100,-0.02,0,100,0.0,1680.56,101,9.42,0,0,4,,0,91,187,64
Animal,11527,135597,146122,10525,201,-2.95,100,-0.03,0,100,0.0,853.76,47,13.86,0,0,2,,0,134,166,135
Animal,11527,135597,146122,10525,201,-6.95,100,-0.07,0,100,0.0,853.76,48,13.86,0,0,2,,0,134,166,135
Animal,10876,113465,146174,32709,595,-2.46,100,-0.02,52,100,0.52,2665.99,48,10.82,0,0,1,,1,188,174,155
Animal,11144,124224,146183,21959,406,-2.35,100,-0.02,0,100,0.0,1741.0,73,12.58,0,0,1,,0,137,106,125
Animal,11144,124224,146183,21959,406,-6.35,100,-0.06,0,100,0.0,1741.0,74,12.58,0,0,1,,0,137,106,125
Animal,11520,135423,146183,10760,199,-0.8,100,-0.01,0,100,0.0,820.34,54,13.86,0,0,2,,0,84,129,116
Animal,11093,122447,146240,23793,441,-3.39,100,-0.03,0,100,0.0,1896.36,77,12.54,0,0,1,,0,80,164,79
Animal,11093,122447,146240,23793,441,-7.39,100,-0.07,0,100,0.0,1896.36,78,12.54,0,0,1,,0,80,164,79
Animal,10984,118093,146243,28150,537,-3.93,100,-0.04,0,100,0.0,2343.9,114,13.82,0,0,10,,1,114,150,116
Animal,10984,118093,146243,28150,537,-7.93,100,-0.08,0,100,0.0,2343.9,115,13.82,0,0,10,,1,114,150,116
Animal,11017,119462,146301,26839,513,-1.04,100,-0.01,0,100,0.0,2197.98,114,12.05,0,0,2,,1,65,151,123
Animal,11017,119462,146301,26839,513,-5.04,100,-0.05,0,100,0.0,2197.98,115,12.05,0,0,2,,1,65,151,123
Animal,11810,143465,146302,2837,71,-3.27,100,-0.03,0,100,0.0,276.48,52,12.8,0,0,6,,0,145,115,79
Animal,11810,143465,146302,2837,71,-7.27,100,-0.07,0,100,0.0,276.48,53,12.8,0,0,6,,0,145,115,79
Animal,10409,78322,146362,68040,1277,-1.7,100,-0.02,0,100,0.0,5645.95,166,11.49,0,0,1,,4,86,177,45
Animal,10777,108274,146363,38089,721,-2.84,100,-0.03,0,100,0.0,3287.59,118,12.64,0,0,3,,4,74,146,140
Animal,10777,108274,146363,38089,721,-6.84,100,-0.07,0,100,0.0,3287.59,119,12.64,0,0,3,,4,74,146,140
Animal,11883,144974,146482,1508,36,-12.79,100,-0.13,0,100,0.0,68.6,28,9.53,0,0,1,,0,98,154,71
Animal,11675,139965,146485,6520,139,-3.76,100,-0.04,0,100,0.0,584.62,69,13.79,0,0,13,,0,176,85,123
Animal,11326,130319,146541,16222,308,-0.66,100,-0.01,0,100,0.0,1378.43,76,14.12,0,0,5,,0,81,179,111
Animal,11326,130319,146541,16222,308,-14.66,100,-0.15,0,100,0.0,1378.43,77,14.12,0,0,5,,0,81,179,111
Animal,11291,129020,146542,17522,331,-1.31,100,-0.01,0,100,0.0,1405.71,100,13.41,0,0,9,,0,154,116,94
Animal,10085,25054,146543,121489,2337,-2.13,100,-0.02,0,100,0.0,9951.39,282,9.83,0,0,1,,2,76,165,69
Animal,11178,125281,146593,21312,387,-1.3,100,-0.01,0,100,0.0,1805.3,60,15.56,0,0,3,,1,170,117,101
Animal,10573,93734,146596,52862,993,-1.89,100,-0.02,0,100,0.0,4325.26,136,12.23,0,0,5,,1,149,169,132
Animal,11339,130778,146662,15884,298,-2.25,100,-0.02,0,100,0.0,1261.11,66,13.36,0,0,3,,0,95,168,135
Animal,11339,130778,146663,15885,298,-6.25,100,-0.06,0,100,0.0,1261.11,67,13.36,0,0,3,,0,95,168,135
Animal,11679,140203,146663,6460,125,-0.74,100,-0.01,0,100,0.0,513.56,43,12.84,0,0,5,,0,122,144,117
Animal,11943,146178,146721,543,23,-3.53,100,-0.04,0,100,0.0,11.24,20,14.05,0,0,1,,0,85,179,101
Animal,11943,146178,146721,543,23,-7.53,100,-0.08,0,100,0.0,11.24,21,14.05,0,0,1,,0,85,179,101
Animal,11082,122160,146722,24562,457,-3.94,100,-0.04,0,100,0.0,1943.26,84,15.77,0,0,4,,0,124,119,89
Animal,10475,85539,146723,61184,1139,-1.07,100,-0.01,0,100,0.0,4878.81,163,10.97,0,0,2,,0,100,151,133
Animal,10475,85539,146723,61184,1139,-5.07,100,-0.05,0,100,0.0,4878.81,164,10.97,0,0,2,,0,100,151,133
Animal,11896,145282,146724,1442,42,-1.96,100,-0.02,0,100,0.0,98.45,38,15.38,0,0,6,,0,116,126,120
Animal,11896,145282,146724,1442,42,-5.96,100,-0.06,0,100,0.0,98.45,39,15.38,0,0,6,,0,116,126,120
Animal,10806,109951,146781,36830,692,-2.88,100,-0.03,0,100,0.0,3075.86,116,10.89,0,0,2,,3,95,125,103
Animal,11227,126805,146781,19976,357,-2.75,100,-0.03,20,100,0.2,1624.51,41,10.15,0,0,1,,1,203,156,105
Animal,11058,121155,146836,25681,492,-3.1,100,-0.03,0,100,0.0,2077.31,85,10.03,0,0,1,,0,201,167,95
Animal,11058,121155,146836,25681,492,-7.1,100,-0.07,0,100,0.0,2077.31,86,10.03,0,0,1,,0,201,167,95
Animal,11126,123496,146839,23343,439,-0.88,100,-0.01,0,100,0.0,1871.04,76,14.17,0,0,4,,0,127,164,117
Animal,11126,123496,146839,23343,439,-4.88,100,-0.05,0,100,0.0,1871.04,77,14.17,0,0,4,,0,127,164,117
Animal,11107,122945,146842,23897,443,-3.88,100,-0.04,0,100,0.0,1963.2,81,10.86,0,0,1,,2,200,110,123
Animal,11107,122945,146842,23897,443,-7.88,100,-0.08,0,100,0.0,1963.2,82,10.86,0,0,1,,2,200,110,123
Animal,10442,82296,146842,64546,1212,-2.85,100,-0.03,0,100,0.0,5076.4,154,9.26,0,0,1,,0,61,158,109
Animal,10442,82296,146842,64546,1212,-6.85,100,-0.07,0,100,0.0,5076.4,155,9.26,0,0,1,,0,61,158,109
Animal,10996,118763,146900,28137,516,-1.28,100,-0.01,0,100,0.0,2219.84,70,12.97,0,0,1,,0,166,131,120
Animal,10364,73285,146901,73616,1412,-2.2,100,-0.02,0,100,0.0,6083.03,220,10.86,0,0,3,,2,179,117,84
Animal,10364,73285,146901,73616,1412,-6.2,100,-0.06,0,100,0.0,6083.03,221,10.86,0,0,3,,2,179,117,84
Animal,10527,89368,146901,57533,1083,-2.79,100,-0.03,0,100,0.0,4772.39,171,12.08,0,0,1,,3,97,155,91
Animal,11317,129870,146903,17033,335,-2.49,100,-0.02,0,100,0.0,1410.68,105,12.42,0,0,15,,0,98,125,109
Animal,10355,72927,146958,74031,1396,-2.74,100,-0.03,0,100,0.0,6018.77,180,10.07,0,0,1,,2,130,182,40
Animal,11448,133644,146964,13320,256,-3.89,100,-0.04,0,100,0.0,1055.04,56,13.19,0,0,1,,0,70,171,101
Animal,10753,106651,147019,40368,761,-3.63,100,-0.04,0,100,0.0,3292.48,112,11.43,0,0,1,,1,163,146,119
Animal,11928,146052,147070,1018,21,-0.9,100,-0.01,68,100,0.68,135.4,8,13.02,0,0,1,,0,151,167,95
Animal,10936,115870,147076,31206,589,-8.09,100,-0.08,76,100,0.76,2733.96,82,9.82,0,0,2,,2,214,114,114
Animal,11765,142383,147082,4699,99,-3.84,100,-0.04,0,100,0.0,451.57,41,12.01,0,0,1,,1,167,86,94
Animal,11374,131814,147136,15322,280,-2.59,100,-0.03,0,100,0.0,1213.89,60,12.54,0,0,5,,1,92,180,113
Animal,11374,131814,147136,15322,280,-6.59,100,-0.07,0,100,0.0,1213.89,61,12.54,0,0,5,,1,92,180,113
Animal,11946,146237,147137,900,26,-2.81,100,-0.03,0,100,0.0,22.8,24,14.25,0,0,2,,0,68,138,129
Animal,11946,146237,147137,900,26,-6.81,100,-0.07,0,100,0.0,22.8,25,14.25,0,0,2,,0,68,138,129
Animal,10624,97708,147139,49431,924,-1.73,100,-0.02,0,100,0.0,3975.92,127,10.21,0,0,1,,2,93,144,77
Animal,10531,89634,147140,57506,1062,-3.18,100,-0.03,0,100,0.0,4635.91,151,13.9,0,0,1,,1,109,134,70
Animal,10298,64858,147140,82282,1559,-0.63,100,-0.01,0,100,0.0,6718.86,204,10.66,0,0,1,,2,192,111,127
Animal,10298,64858,147140,82282,1559,-4.63,100,-0.05,0,100,0.0,6718.86,205,10.66,0,0,1,,2,192,111,127
Animal,10334,70047,147196,77149,1474,-1.22,100,-0.01,0,100,0.0,6454.04,206,13.42,0,0,3,,2,141,134,118
Animal,10334,70047,147196,77149,1474,-5.22,100,-0.05,0,100,0.0,6454.04,207,13.42,0,0,3,,2,141,134,118
Animal,11327,130372,147198,16826,329,-0.55,100,-0.01,0,100,0.0,1420.41,73,14.2,0,0,2,,0,139,183,106
Animal,11376,131872,147200,15328,288,-3.96,100,-0.04,0,100,0.0,1229.82,63,14.5,0,0,2,,0,134,134,76
Animal,11664,139482,147254,7772,154,-1.39,100,-0.01,10.55,100,0.11,632.85,72,13.18,0,0,11,,0,143,129,81
Animal,11800,143221,147257,4036,87,-0.99,100,-0.01,0,100,0.0,329.46,37,12.48,0,0,2,,0,144,153,111
Animal,11658,139362,147259,7897,169,-1.2,100,-0.01,0,100,0.0,660.6,87,10.07,0,0,4,,0,88,166,85
Animal,10621,97496,147318,49822,939,-0.63,100,-0.01,0,100,0.0,4026.66,129,12.28,0,0,1,,0,98,153,76
Animal,10621,97496,147318,49822,939,-4.63,100,-0.05,0,100,0.0,4026.66,130,12.28,0,0,1,,0,98,153,76
Animal,10611,96646,147376,50730,980,-2.32,100,-0.02,0,100,0.0,4125.65,175,11.07,0,0,8,,0,108,176,103
Animal,10396,77456,147377,69921,1317,-0.65,100,-0.01,0,100,0.0,5680.11,175,11.01,0,0,4,,2,95,162,65
Animal,11594,137675,147379,9704,191,-3.52,100,-0.04,0,100,0.0,851.76,52,11.7,0,0,1,,1,187,156,128
Animal,11214,126296,147434,21138,384,-2.71,100,-0.03,0,100,0.0,1624.03,71,12.53,0,0,2,,0,112,131,136
Animal,11234,126980,147435,20455,379,-2.15,100,-0.02,0,100,0.0,1652.88,84,17.81,0,0,5,,1,135,174,98
Animal,11105,122886,147437,24551,466,-0.94,100,-0.01,0,100,0.0,2031.35,88,11.39,0,0,1,,2,148,143,130
Animal,11105,122886,147437,24551,466,-4.94,100,-0.05,0,100,0.0,2031.35,89,11.39,0,0,1,,2,148,143,130
Animal,10280,60862,147437,86575,1627,-2.09,100,-0.02,0,100,0.0,6949.32,210,10.91,0,0,1,,1,120,155,103
Animal,10280,60862,147437,86575,1627,-6.09,100,-0.06,0,100,0.0,6949.32,211,10.91,0,0,1,,1,120,155,103
Animal,11142,124105,147492,23387,435,-0.0,100,-0.0,0,100,0.0,1938.51,68,11.17,0,0,4,,2,146,81,132
Animal,10607,96542,147552,51010,992,-0.11,100,-0.0,0,100,0.0,4533.48,210,12.48,0,0,10,,4,72,130,139
Animal,11035,120102,147554,27452,518,-0.95,100,-0.01,0,100,0.0,2306.04,95,13.28,0,0,12,,2,131,109,121
Animal,11035,120102,147554,27452,518,-4.95,100,-0.05,0,100,0.0,2306.04,96,13.28,0,0,12,,2,131,109,121
Animal,11493,134893,147554,12661,237,-2.84,100,-0.03,0,100,0.0,1047.82,75,10.15,0,0,8,,1,61,157,86
Animal,11493,134893,147554,12661,237,-16.84,100,-0.17,0,100,0.0,1047.82,76,10.15,0,0,8,,1,61,157,86
Animal,10571,93533,147556,54023,998,-2.35,100,-0.02,0,100,0.0,4364.49,139,11.91,0,0,1,,2,114,184,100
Animal,10300,65008,147556,82548,1566,-0.12,100,-0.0,0,100,0.0,6689.39,167,8.6,0,0,1,,3,230,137,85
Animal,10404,77956,147610,69654,1318,-1.96,100,-0.02,0,100,0.0,5693.3,162,8.91,0,0,3,,4,216,128,104
Animal,11114,123222,147611,24389,434,-4.57,100,-0.05,56,100,0.56,2072.75,67,14.89,0,0,1,,2,113,92,99
Animal,11148,124277,147613,23336,417,-8.0,100,-0.08,16.22,100,0.16,1875.92,55,10.33,0,0,2,,1,114,164,64
Animal,10265,59168,147615,88447,1681,-0.18,100,-0.0,0,100,0.0,7262.85,208,11.24,0,0,1,,1,173,121,115
Animal,10265,59168,147615,88447,1681,-4.18,100,-0.04,0,100,0.0,7262.85,209,11.24,0,0,1,,1,173,121,115
Animal,11364,131408,147671,16263,296,-11.71,100,-0.12,0,100,0.0,1244.72,52,11.11,0,0,2,,0,126,171,93
Animal,10735,105465,147671,42206,780,-1.03,100,-0.01,0,100,0.0,3309.39,114,11.69,0,0,2,,0,77,146,102
Animal,11151,124330,147672,23342,434,-0.74,100,-0.01,0,100,0.0,1881.82,78,12.78,0,0,1,,1,69,148,83
Animal,11232,126920,147674,20754,381,-2.68,100,-0.03,0,100,0.0,1640.8,73,13.58,0,0,1,,0,133,128,123
Animal,10435,80769,147674,66905,1239,-3.43,100,-0.03,0,100,0.0,5305.15,130,8.37,0,0,1,,3,169,118,85
Animal,10435,80769,147674,66905,1239,-7.43,100,-0.07,0,100,0.0,5305.15,131,8.37,0,0,1,,3,169,118,85
Animal,11121,123383,147724,24341,429,-8.0,100,-0.08,50.57,100,0.51,1883.47,42,9.73,0,0,1,,0,177,102,127
Animal,11651,139174,147725,8551,151,-2.04,100,-0.02,52,100,0.52,773.63,29,10.87,0,0,1,,1,226,120,55
Animal,10869,113144,147730,34586,633,-10.7,100,-0.11,0,100,0.0,2793.92,94,14.67,0,0,1,,0,146,180,152
Animal,10136,31572,147732,116160,2255,-2.28,100,-0.02,0,100,0.0,9609.68,331,9.84,0,0,9,,2,88,172,102
Animal,10136,31572,147732,116160,2255,-6.28,100,-0.06,0,100,0.0,9609.68,332,9.84,0,0,9,,2,88,172,102
Animal,11288,128958,147732,18774,342,-1.78,100,-0.02,0,100,0.0,1430.11,59,11.03,0,0,1,,0,187,149,85
Animal,11288,128958,147733,18775,342,-5.78,100,-0.06,0,100,0.0,1430.11,60,11.03,0,0,1,,0,187,149,85
Animal,11790,142985,147733,4748,106,-0.08,100,-0.0,0,100,0.0,449.56,54,14.41,0,0,3,,0,86,145,118
Animal,11888,145094,147790,2696,70,-0.19,100,-0.0,0,100,0.0,251.65,55,10.49,0,0,6,,0,69,158,73
Animal,11219,126463,147790,21327,389,-8.0,100,-0.08,38.68,100,0.39,1735.05,65,11.48,0,0,2,,0,102,171,51
Animal,11152,124333,147849,23516,438,-3.47,100,-0.03,0,100,0.0,1832.81,74,9.67,0,0,1,,0,74,130,109
Animal,11611,138096,147851,9755,196,-3.89,100,-0.04,0,100,0.0,900.33,67,13.4,0,0,1,,2,185,166,120
Animal,11611,138096,147851,9755,196,-7.89,100,-0.08,0,100,0.0,900.33,68,13.4,0,0,1,,2,185,166,120
Animal,11786,142923,147907,4984,111,-3.42,100,-0.03,0,100,0.0,508.72,53,13.82,0,0,6,,1,71,177,114
Animal,11786,142923,147907,4984,111,-7.42,100,-0.07,0,100,0.0,508.72,54,13.82,0,0,6,,1,71,177,114
Animal,11485,134650,147908,13258,250,-0.82,100,-0.01,0,100,0.0,1067.19,59,13.21,0,0,3,,0,128,150,154
Animal,11836,143951,147910,3959,83,-3.89,100,-0.04,0,100,0.0,329.1,45,12.86,0,0,10,,0,181,106,77
Animal,11836,143951,147910,3959,83,-7.89,100,-0.08,0,100,0.0,329.1,46,12.86,0,0,10,,0,181,106,77
Animal,11627,138635,147965,9330,166,-0.9,100,-0.01,0,100,0.0,721.95,41,13.27,0,0,1,,0,141,115,75
Animal,11627,138635,147965,9330,166,-14.9,100,-0.15,0,100,0.0,721.95,42,13.27,0,0,1,,0,141,115,75
Animal,10816,110665,147965,37300,712,-3.31,100,-0.03,0,100,0.0,3105.04,141,13.48,0,0,12,,1,154,169,65
Animal,10792,109386,147968,38582,728,-3.92,100,-0.04,0,100,0.0,3203.65,124,11.71,0,0,1,,2,120,111,146
Animal,10825,111263,147968,36705,685,-9.19,100,-0.09,0,100,0.0,2934.69,125,10.95,0,0,15,,1,87,184,61
Animal,10305,65672,147969,82297,1549,-1.69,100,-0.02,0,100,0.0,6603.64,157,9.2,0,0,1,,2,211,157,116
Animal,11228,126806,147969,21163,396,-2.85,100,-0.03,0,100,0.0,1656.08,91,12.32,0,0,1,,0,175,100,111
Animal,11228,126806,147969,21163,396,-6.85,100,-0.07,0,100,0.0,1656.08,92,12.32,0,0,1,,0,175,100,111
Animal,10283,61925,148023,86098,1617,-1.61,100,-0.02,0,100,0.0,7040.35,194,10.38,0,0,1,,4,188,137,110
Animal,11408,132566,148026,15460,274,-2.5,100,-0.02,0,100,0.0,1157.23,58,13.65,0,0,1,,0,74,164,99
Animal,11379,131929,148027,16098,290,-2.6,100,-0.03,0,100,0.0,1259.1,53,11.57,0,0,1,,1,82,158,97
Animal,11379,131929,148027,16098,290,-6.6,100,-0.07,0,100,0.0,1259.1,54,11.57,0,0,1,,1,82,158,97
Animal,10966,117306,148084,30778,576,-2.01,100,-0.02,0,100,0.0,2454.6,92,9.87,0,0,7,,1,216,114,102
Animal,11406,132563,148084,15521,289,-3.45,100,-0.03,0,100,0.0,1237.24,59,13.45,0,0,7,,0,134,186,127
Animal,10629,98176,148085,49909,940,-3.01,100,-0.03,0,100,0.0,4070.25,127,10.78,0,0,1,,2,188,140,132
Animal,10629,98176,148085,49909,940,-7.01,100,-0.07,0,100,0.0,4070.25,128,10.78,0,0,1,,2,188,140,132
Animal,11029,119851,148085,28234,529,-1.56,100,-0.02,0,100,0.0,2283.22,91,11.6,0,0,2,,1,109,185,71
Animal,11029,119851,148085,28234,529,-5.56,100,-0.06,0,100,0.0,2283.22,92,11.6,0,0,2,,1,109,185,71
Animal,11238,127087,148085,20998,401,-2.44,100,-0.02,0,100,0.0,1662.9,81,11.0,0,0,1,,0,93,130,110
Animal,10915,114945,148143,33198,609,-3.12,100,-0.03,0,100,0.0,2760.28,79,12.64,0,0,1,,2,145,145,125
Animal,10577,93947,148144,54197,987,-13.7,100,-0.14,0,100,0.0,4203.24,118,10.53,0,0,1,,1,104,158,68
Animal,11407,132564,148144,15580,287,-3.5,100,-0.04,0,100,0.0,1204.81,67,12.66,0,0,9,,0,78,154,126
Animal,10468,84849,148252,63403,1168,-8.0,100,-0.08,34.96,100,0.35,5200.26,136,11.17,0,0,1,,3,174,138,120
Animal,10561,92401,148254,55853,1032,-2.0,100,-0.02,0,100,0.0,4441.34,116,11.74,0,0,1,,1,169,142,111
Animal,11537,136126,148260,12134,224,-2.56,100,-0.03,0,100,0.0,966.09,51,12.32,0,0,1,,1,94,177,94
Animal,11388,132275,148263,15988,302,-2.23,100,-0.02,0,100,0.0,1297.14,65,10.53,0,0,3,,1,188,102,107
Animal,11993,147190,148313,1123,26,-2.98,100,-0.03,76,100,0.76,157.05,10,12.27,0,0,2,,0,129,145,130
Animal,10326,69214,148316,79102,1530,-2.59,100,-0.03,0,100,0.0,6645.89,252,10.48,0,0,12,,3,91,165,91
Animal,11417,132748,148373,15625,295,-1.12,100,-0.01,0,100,0.0,1291.54,78,14.54,0,0,9,,1,191,96,113
Animal,11131,123664,148374,24710,469,-0.93,100,-0.01,0,100,0.0,1999.17,109,12.19,0,0,10,,0,103,158,79
Animal,11131,123664,148374,24710,469,-4.93,100,-0.05,0,100,0.0,1999.17,110,12.19,0,0,10,,0,103,158,79
Animal,11852,144367,148377,4010,84,-3.99,100,-0.04,0,100,0.0,336.05,30,10.0,0,0,2,,0,95,164,74
Animal,11592,137668,148426,10758,195,-8.0,100,-0.08,20.37,100,0.2,942.92,31,12.54,0,0,1,,1,157,145,105
Animal,11461,134050,148430,14380,257,-11.43,100,-0.11,0,100,0.0,1069.37,44,10.2,0,0,1,,0,159,119,86
Animal,10729,105141,148432,43291,800,-2.77,100,-0.03,0,100,0.0,3469.12,124,10.25,0,0,1,,2,212,100,102
Animal,10729,105141,148432,43291,800,-6.77,100,-0.07,0,100,0.0,3469.12,125,10.25,0,0,1,,2,212,100,102
Animal,10871,113254,148433,35179,664,-2.99,100,-0.03,0,100,0.0,2830.81,118,10.63,0,0,1,,1,73,158,99
Animal,10871,113254,148433,35179,664,-6.99,100,-0.07,0,100,0.0,2830.81,119,10.63,0,0,1,,1,73,158,99
Animal,10713,104757,148433,43676,813,-3.27,100,-0.03,0,100,0.0,3568.06,115,11.18,0,0,2,,2,106,196,120
